1, 14.851, -0.349, 1.5708, 0
2, 14.851, -0.349, 1.5708, 0
3, 14.851, -0.349, 1.5708, 0
4, 14.851, -0.349, 1.5708, 0
5, 14.851, -0.349, 1.5708, 0
6, 14.851, -0.349, 1.5708, 0
7, 14.851, -0.349, 1.5708, 0
8, 14.851, -0.339, 1.5708, 0
9, 14.851, -0.339, 1.5708, 0
10, 14.851, -0.329, 1.5708, 0
11, 14.851, -0.329, 1.5708, 0
12, 14.851, -0.319, 1.5708, 0
13, 14.851, -0.319, 1.5708, 0
14, 14.851, -0.309, 1.5708, 0
15, 14.851, -0.309, 1.5708, 0
16, 14.851, -0.289, 1.5708, 0
17, 14.851, -0.289, 1.5708, 0
18, 14.851, -0.289, 1.5708, 0
19, 14.851, -0.279, 1.5708, 0
20, 14.851, -0.279, 1.5708, 0
21, 14.851, -0.259, 1.5708, 0
22, 14.851, -0.259, 1.5708, 0
23, 14.851, -0.239, 1.5708, 0
24, 14.851, -0.239, 1.5708, 0
25, 14.851, -0.209, 1.5708, 0
26, 14.851, -0.189, 1.5708, 0
27, 14.851, -0.179, 1.5708, 0
28, 14.851, -0.179, 1.5708, 0
29, 14.851, -0.159, 1.5708, 0
30, 14.851, -0.159, 1.5708, 0
31, 14.851, -0.139, 1.5708, 0
32, 14.851, -0.139, 1.5708, 0
33, 14.851, -0.119, 1.5708, 0
34, 14.851, -0.119, 1.5708, 0
35, 14.851, -0.099, 1.5708, 0
36, 14.851, -0.079, 1.5708, 0
37, 14.851, -0.079, 1.5708, 0
38, 14.851, -0.079, 1.5708, 0
39, 14.851, -0.059, 1.5708, 0
40, 14.851, -0.059, 1.5708, 0
41, 14.851, -0.029, 1.5708, 0
42, 14.851, -0.029, 1.5708, 0
43, 14.851, 0.000999993, 1.5708, 0
44, 14.851, 0.000999993, 1.5708, 0
45, 14.851, 0.021, 1.5708, 0
46, 14.851, 0.021, 1.5708, 0
47, 14.851, 0.041, 1.5708, 0
48, 14.851, 0.041, 1.5708, 0
49, 14.851, 0.061, 1.5708, 0
50, 14.851, 0.061, 1.5708, 0
51, 14.851, 0.081, 1.5708, 0
52, 14.851, 0.081, 1.5708, 0
53, 14.851, 0.111, 1.5708, 0
54, 14.851, 0.111, 1.5708, 0
55, 14.851, 0.111, 1.5708, 0
56, 14.851, 0.131, 1.5708, 0
57, 14.851, 0.131, 1.5708, 0
58, 14.851, 0.151, 1.5708, 0
59, 14.851, 0.151, 1.5708, 0
60, 14.851, 0.181, 1.5708, 0
61, 14.851, 0.181, 1.5708, 0
62, 14.851, 0.201, 1.5708, 0
63, 14.851, 0.201, 1.5708, 0
64, 14.851, 0.221, 1.5708, 0
65, 14.851, 0.221, 1.5708, 0
66, 14.851, 0.251, 1.5708, 0
67, 14.851, 0.251, 1.5708, 0
68, 14.851, 0.271, 1.5708, 0
69, 14.851, 0.271, 1.5708, 0
70, 14.851, 0.291, 1.5708, 0
71, 14.851, 0.291, 1.5708, 0
72, 14.851, 0.311, 1.5708, 0
73, 14.851, 0.311, 1.5708, 0
74, 14.851, 0.311, 1.5708, 0
75, 14.851, 0.341, 1.5708, 0
76, 14.851, 0.361, 1.5708, 0
77, 14.851, 0.371, 1.5708, 0
78, 14.851, 0.371, 1.5708, 0
79, 14.851, 0.391, 1.5708, 0
80, 14.851, 0.391, 1.5708, 0
81, 14.851, 0.411, 1.5708, 0
82, 14.851, 0.411, 1.5708, 0
83, 14.851, 0.431, 1.5708, 0
84, 14.851, 0.431, 1.5708, 0
85, 14.851, 0.451, 1.5708, 0
86, 14.851, 0.451, 1.5708, 0
87, 14.851, 0.471, 1.5708, 0
88, 14.851, 0.471, 1.5708, 0
89, 14.851, 0.491, 1.5708, 0
90, 14.851, 0.491, 1.5708, 0
91, 14.851, 0.521, 1.5708, 0
92, 14.851, 0.521, 1.5708, 0
93, 14.851, 0.541, 1.5708, 0
94, 14.851, 0.541, 1.5708, 0
95, 14.851, 0.561, 1.5708, 0
96, 14.851, 0.561, 1.5708, 0
97, 14.851, 0.591, 1.5708, 0
98, 14.851, 0.591, 1.5708, 0
99, 14.851, 0.611, 1.5708, 0
100, 14.851, 0.611, 1.5708, 0
101, 14.851, 0.631, 1.5708, 0
102, 14.851, 0.631, 1.5708, 0
103, 14.851, 0.661, 1.5708, 0
104, 14.851, 0.661, 1.5708, 0
105, 14.851, 0.661, 1.5708, 0
106, 14.851, 0.681, 1.5708, 0
107, 14.851, 0.681, 1.5708, 0
108, 14.851, 0.701, 1.5708, 0
109, 14.851, 0.701, 1.5708, 0
110, 14.851, 0.721, 1.5708, 0
111, 14.851, 0.721, 1.5708, 0
112, 14.851, 0.741, 1.5708, 0
113, 14.851, 0.741, 1.5708, 0
114, 14.851, 0.761, 1.5708, 0
115, 14.851, 0.761, 1.5708, 0
116, 14.851, 0.781, 1.5708, 0
117, 14.851, 0.781, 1.5708, 0
118, 14.851, 0.811, 1.5708, 0
119, 14.851, 0.811, 1.5708, 0
120, 14.851, 0.831, 1.5708, 0
121, 14.851, 0.841, 1.5708, 0
122, 14.851, 0.841, 1.5708, 0
123, 14.851, 0.861, 1.5708, 0
124, 14.851, 0.861, 1.5708, 0
125, 14.851, 0.881, 1.5708, 0
126, 14.851, 0.881, 1.5708, 0
127, 14.851, 0.901, 1.5708, 0
128, 14.851, 0.901, 1.5708, 0
129, 14.851, 0.921, 1.5708, 0
130, 14.851, 0.941, 1.5708, 0
131, 14.851, 0.941, 1.5708, 0
132, 14.851, 0.961, 1.5708, 0
133, 14.851, 0.961, 1.5708, 0
134, 14.851, 0.961, 1.5708, 0
135, 14.851, 0.991, 1.5708, 0
136, 14.851, 0.991, 1.5708, 0
137, 14.851, 1.011, 1.5708, 0
138, 14.851, 1.011, 1.5708, 0
139, 14.851, 1.021, 1.5708, 0
140, 14.851, 1.021, 1.5708, 0
141, 14.851, 1.041, 1.5708, 0
142, 14.851, 1.041, 1.5708, 0
143, 14.851, 1.061, 1.5708, 0
144, 14.851, 1.071, 1.5708, 0
145, 14.851, 1.081, 1.5708, 0
146, 14.851, 1.081, 1.5708, 0
147, 14.851, 1.101, 1.5708, 0
148, 14.851, 1.101, 1.5708, 0
149, 14.851, 1.121, 1.5708, 0
150, 14.851, 1.121, 1.5708, 0
151, 14.851, 1.141, 1.5708, 0
152, 14.851, 1.141, 1.5708, 0
153, 14.851, 1.161, 1.5708, 0
154, 14.851, 1.161, 1.5708, 0
155, 14.851, 1.161, 1.5708, 0
156, 14.851, 1.181, 1.5708, 0
157, 14.851, 1.181, 1.5708, 0
158, 14.851, 1.191, 1.5708, 0
159, 14.851, 1.191, 1.5708, 0
160, 14.851, 1.211, 1.5708, 0
161, 14.851, 1.211, 1.5708, 0
162, 14.851, 1.221, 1.5708, 0
163, 14.851, 1.221, 1.5708, 0
164, 14.851, 1.241, 1.5708, 0
165, 14.851, 1.241, 1.5708, 0
166, 14.851, 1.261, 1.5708, 0
167, 14.851, 1.261, 1.5708, 0
168, 14.851, 1.271, 1.5708, 0
169, 14.851, 1.271, 1.5708, 0
170, 14.851, 1.291, 1.5708, 0
171, 14.851, 1.291, 1.5708, 0
172, 14.851, 1.311, 1.5708, 0
173, 14.851, 1.351, 1.5708, -0.153749
174, 14.851, 1.351, 1.5708, -0.153749
175, 14.851, 1.351, 1.5708, -0.153749
176, 14.851, 1.351, 1.5708, -0.153749
177, 14.851, 1.36498, 1.56863, -0.156522
178, 14.851, 1.36498, 1.56863, -0.156522
179, 14.8511, 1.3789, 1.56643, -0.159344
180, 14.8511, 1.3789, 1.56643, -0.159344
181, 14.8511, 1.39274, 1.5642, -0.162215
182, 14.8511, 1.39274, 1.5642, -0.162215
183, 14.8512, 1.40651, 1.56195, -0.165137
184, 14.8512, 1.40651, 1.56195, -0.165137
185, 14.8514, 1.42022, 1.55967, -0.16811
186, 14.8514, 1.42022, 1.55967, -0.16811
187, 14.8515, 1.43385, 1.55735, -0.171135
188, 14.8515, 1.43385, 1.55735, -0.171135
189, 14.852, 1.46091, 1.55264, -0.177346
190, 14.852, 1.46091, 1.55264, -0.177346
191, 14.8522, 1.47434, 1.55024, -0.180532
192, 14.8522, 1.47434, 1.55024, -0.180532
193, 14.8528, 1.50098, 1.54534, -0.187074
194, 14.8528, 1.50098, 1.54534, -0.187074
195, 14.8532, 1.5142, 1.54284, -0.19043
196, 14.8532, 1.5142, 1.54284, -0.19043
197, 14.8536, 1.52735, 1.54031, -0.193845
198, 14.8536, 1.52735, 1.54031, -0.193845
199, 14.854, 1.54044, 1.53775, -0.197319
200, 14.854, 1.54044, 1.53775, -0.197319
201, 14.8544, 1.55345, 1.53516, -0.200853
202, 14.8544, 1.55345, 1.53516, -0.200853
203, 14.8554, 1.57928, 1.52988, -0.208105
204, 14.8554, 1.57928, 1.52988, -0.208105
205, 14.856, 1.59209, 1.52718, -0.211826
206, 14.8566, 1.60484, 1.52446, -0.21561
207, 14.8566, 1.60484, 1.52446, -0.21561
208, 14.8572, 1.61751, 1.5217, -0.219459
209, 14.8572, 1.61751, 1.5217, -0.219459
210, 14.8578, 1.63012, 1.5189, -0.223374
211, 14.8578, 1.63012, 1.5189, -0.223374
212, 14.8585, 1.64267, 1.51607, -0.227356
213, 14.8585, 1.64267, 1.51607, -0.227356
214, 14.8599, 1.66755, 1.5103, -0.235524
215, 14.8599, 1.66755, 1.5103, -0.235524
216, 14.8599, 1.66755, 1.5103, -0.235524
217, 14.8615, 1.69217, 1.50439, -0.24397
218, 14.8615, 1.69217, 1.50439, -0.24397
219, 14.8623, 1.70439, 1.50138, -0.248301
220, 14.8623, 1.70439, 1.50138, -0.248301
221, 14.8632, 1.71653, 1.49833, -0.252703
222, 14.8632, 1.71653, 1.49833, -0.252703
223, 14.865, 1.74062, 1.49211, -0.261731
224, 14.865, 1.74062, 1.49211, -0.261731
225, 14.865, 1.74062, 1.49211, -0.261731
226, 14.8669, 1.76446, 1.48574, -0.27106
227, 14.8669, 1.76446, 1.48574, -0.27106
228, 14.868, 1.77627, 1.4825, -0.27584
229, 14.868, 1.77627, 1.4825, -0.27584
230, 14.869, 1.78803, 1.47921, -0.280699
231, 14.869, 1.78803, 1.47921, -0.280699
232, 14.8712, 1.81134, 1.47253, -0.290654
233, 14.8712, 1.81134, 1.47253, -0.290654
234, 14.8724, 1.8229, 1.46912, -0.295753
235, 14.8724, 1.8229, 1.46912, -0.295753
236, 14.8748, 1.84583, 1.46218, -0.306197
237, 14.8748, 1.84583, 1.46218, -0.306197
238, 14.8748, 1.84583, 1.46218, -0.306197
239, 14.8774, 1.8685, 1.45507, -0.316975
240, 14.8774, 1.8685, 1.45507, -0.316975
241, 14.8787, 1.87974, 1.45146, -0.322491
242, 14.8787, 1.87974, 1.45146, -0.322491
243, 14.8801, 1.89091, 1.44779, -0.328094
244, 14.8801, 1.89091, 1.44779, -0.328094
245, 14.8829, 1.91308, 1.44034, -0.339559
246, 14.8829, 1.91308, 1.44034, -0.339559
247, 14.8843, 1.92406, 1.43654, -0.345423
248, 14.8843, 1.92406, 1.43654, -0.345423
249, 14.8874, 1.94585, 1.42881, -0.357419
250, 14.8874, 1.94585, 1.42881, -0.357419
251, 14.8874, 1.94585, 1.42881, -0.357419
252, 14.8889, 1.95665, 1.42488, -0.363552
253, 14.8889, 1.95665, 1.42488, -0.363552
254, 14.8922, 1.97806, 1.41687, -0.376088
255, 14.8922, 1.97806, 1.41687, -0.376088
256, 14.8955, 1.99923, 1.40867, -0.38899
257, 14.8955, 1.99923, 1.40867, -0.38899
258, 14.8991, 2.02014, 1.40028, -0.40226
259, 14.8991, 2.02014, 1.40028, -0.40226
260, 14.9009, 2.03051, 1.39601, -0.409034
261, 14.9009, 2.03051, 1.39601, -0.409034
262, 14.9009, 2.03051, 1.39601, -0.409034
263, 14.9046, 2.05106, 1.38733, -0.422859
264, 14.9046, 2.05106, 1.38733, -0.422859
265, 14.9065, 2.06125, 1.38291, -0.429911
266, 14.9065, 2.06125, 1.38291, -0.429911
267, 14.9104, 2.08143, 1.37392, -0.444293
268, 14.9104, 2.08143, 1.37392, -0.444293
269, 14.9104, 2.08143, 1.37392, -0.444293
270, 14.9124, 2.09144, 1.36935, -0.451623
271, 14.9124, 2.09144, 1.36935, -0.451623
272, 14.9166, 2.11126, 1.36005, -0.466557
273, 14.9166, 2.11126, 1.36005, -0.466557
274, 14.9209, 2.13085, 1.35054, -0.481856
275, 14.9209, 2.13085, 1.35054, -0.481856
276, 14.9209, 2.13085, 1.35054, -0.481856
277, 14.9253, 2.1502, 1.34082, -0.497513
278, 14.9253, 2.1502, 1.34082, -0.497513
279, 14.9276, 2.15978, 1.33588, -0.505475
280, 14.9276, 2.15978, 1.33588, -0.505475
281, 14.9322, 2.17878, 1.32584, -0.521657
282, 14.9322, 2.17878, 1.32584, -0.521657
283, 14.9322, 2.17878, 1.32584, -0.521657
284, 14.937, 2.19754, 1.31558, -0.538176
285, 14.937, 2.19754, 1.31558, -0.538176
286, 14.9395, 2.20683, 1.31037, -0.546559
287, 14.9395, 2.20683, 1.31037, -0.546559
288, 14.9445, 2.22524, 1.29978, -0.563562
289, 14.9445, 2.22524, 1.29978, -0.563562
290, 14.9445, 2.22524, 1.29978, -0.563562
291, 14.9496, 2.24342, 1.28897, -0.580868
292, 14.9496, 2.24342, 1.28897, -0.580868
293, 14.9523, 2.25243, 1.28348, -0.589629
294, 14.9549, 2.26137, 1.27793, -0.598459
295, 14.9549, 2.26137, 1.27793, -0.598459
296, 14.9576, 2.27026, 1.27233, -0.607356
297, 14.9576, 2.27026, 1.27233, -0.607356
298, 14.9632, 2.28787, 1.26095, -0.625336
299, 14.9632, 2.28787, 1.26095, -0.625336
300, 14.9688, 2.30525, 1.24935, -0.643545
301, 14.9688, 2.30525, 1.24935, -0.643545
302, 14.9688, 2.30525, 1.24935, -0.643545
303, 14.9717, 2.31386, 1.24347, -0.652727
304, 14.9717, 2.31386, 1.24347, -0.652727
305, 14.9747, 2.32241, 1.23753, -0.661955
306, 14.9747, 2.32241, 1.23753, -0.661955
307, 14.9806, 2.33934, 1.22548, -0.680537
308, 14.9806, 2.33934, 1.22548, -0.680537
309, 14.9837, 2.34772, 1.21936, -0.689882
310, 14.9837, 2.34772, 1.21936, -0.689882
311, 14.9899, 2.36432, 1.20697, -0.708656
312, 14.9899, 2.36432, 1.20697, -0.708656
313, 14.9963, 2.3807, 1.19436, -0.727511
314, 14.9995, 2.38881, 1.18797, -0.736957
315, 14.9995, 2.38881, 1.18797, -0.736957
316, 15.0028, 2.39686, 1.18152, -0.746407
317, 15.0028, 2.39686, 1.18152, -0.746407
318, 15.0061, 2.40486, 1.17502, -0.755856
319, 15.0061, 2.40486, 1.17502, -0.755856
320, 15.0094, 2.41281, 1.16846, -0.765298
321, 15.0094, 2.41281, 1.16846, -0.765298
322, 15.0162, 2.42853, 1.15518, -0.784138
323, 15.0162, 2.42853, 1.15518, -0.784138
324, 15.0232, 2.44404, 1.14169, -0.802876
325, 15.0232, 2.44404, 1.14169, -0.802876
326, 15.0232, 2.44404, 1.14169, -0.802876
327, 15.0303, 2.45934, 1.12798, -0.821459
328, 15.0303, 2.45934, 1.12798, -0.821459
329, 15.034, 2.46691, 1.12105, -0.830675
330, 15.034, 2.46691, 1.12105, -0.830675
331, 15.0376, 2.47442, 1.11407, -0.839831
332, 15.0376, 2.47442, 1.11407, -0.839831
333, 15.0413, 2.48189, 1.10703, -0.84892
334, 15.0413, 2.48189, 1.10703, -0.84892
335, 15.0488, 2.49665, 1.09282, -0.866866
336, 15.0488, 2.49665, 1.09282, -0.866866
337, 15.0488, 2.49665, 1.09282, -0.866866
338, 15.0526, 2.50396, 1.08564, -0.875708
339, 15.0526, 2.50396, 1.08564, -0.875708
340, 15.0565, 2.51121, 1.07841, -0.884452
341, 15.0565, 2.51121, 1.07841, -0.884452
342, 15.0604, 2.51841, 1.07113, -0.89309
343, 15.0604, 2.51841, 1.07113, -0.89309
344, 15.0643, 2.52556, 1.0638, -0.901615
345, 15.0643, 2.52556, 1.0638, -0.901615
346, 15.0683, 2.53266, 1.05643, -0.910018
347, 15.0683, 2.53266, 1.05643, -0.910018
348, 15.0683, 2.53266, 1.05643, -0.910018
349, 15.0683, 2.53266, 1.05643, -0.910018
350, 15.0723, 2.53971, 1.04902, -0.918292
351, 15.0723, 2.53971, 1.04902, -0.918292
352, 15.0764, 2.5467, 1.04156, -0.926427
353, 15.0764, 2.5467, 1.04156, -0.926427
354, 15.0805, 2.55365, 1.03406, -0.934416
355, 15.0805, 2.55365, 1.03406, -0.934416
356, 15.0805, 2.55365, 1.03406, -0.934416
357, 15.0846, 2.56054, 1.02651, -0.942251
358, 15.0846, 2.56054, 1.02651, -0.942251
359, 15.0888, 2.56738, 1.01893, -0.949924
360, 15.0888, 2.56738, 1.01893, -0.949924
361, 15.093, 2.57418, 1.01131, -0.957426
362, 15.093, 2.57418, 1.01131, -0.957426
363, 15.0973, 2.58092, 1.00364, -0.96475
364, 15.0973, 2.58092, 1.00364, -0.96475
365, 15.0973, 2.58092, 1.00364, -0.96475
366, 15.1016, 2.58761, 0.995942, -0.971887
367, 15.1016, 2.58761, 0.995942, -0.971887
368, 15.1059, 2.59425, 0.988204, -0.978829
369, 15.1059, 2.59425, 0.988204, -0.978829
370, 15.1059, 2.59425, 0.988204, -0.978829
371, 15.1103, 2.60084, 0.980432, -0.98557
