0,14.8433,-0.342317,1.54904,14.851,-0.339,-0.00772605
1,14.8433,-0.342317,1.54904,14.851,-0.339,-0.00772605
2,14.8433,-0.342317,1.54904,14.851,-0.339,-0.00772605
3,14.8411,-0.341886,1.54921,14.851,-0.339,-0.00986692
4,14.8411,-0.341886,1.54921,14.851,-0.339,-0.00986692
5,14.8411,-0.341886,1.54921,14.851,-0.339,-0.00986692
6,14.8411,-0.341886,1.54921,14.851,-0.339,-0.00986692
7,14.8402,-0.342816,1.54902,14.851,-0.339,-0.0108057
8,14.8402,-0.342816,1.54902,14.851,-0.339,-0.0108057
9,14.8402,-0.342816,1.54902,14.851,-0.339,-0.0108057
10,14.8402,-0.342816,1.54902,14.851,-0.339,-0.0108057
11,14.8402,-0.342816,1.54902,14.851,-0.339,-0.0108057
12,14.8437,-0.341587,1.54944,14.851,-0.339,-0.00731431
13,14.8437,-0.341587,1.54944,14.851,-0.339,-0.00731431
14,14.8437,-0.341587,1.54944,14.851,-0.339,-0.00731431
15,14.8437,-0.341587,1.54944,14.851,-0.339,-0.00731431
16,14.8437,-0.341587,1.54944,14.851,-0.339,-0.00731431
17,14.8437,-0.341587,1.54944,14.851,-0.339,-0.00731431
18,14.8427,-0.340708,1.54943,14.851,-0.339,-0.00833603
19,14.8427,-0.340708,1.54943,14.851,-0.339,-0.00833603
20,14.8427,-0.340708,1.54943,14.851,-0.339,-0.00833603
21,14.8427,-0.340708,1.54943,14.851,-0.339,-0.00833603
22,14.8427,-0.340708,1.54943,14.851,-0.339,-0.00833603
23,14.8412,-0.341602,1.5492,14.851,-0.339,-0.00977829
24,14.8412,-0.341602,1.5492,14.851,-0.339,-0.00977829
25,14.8412,-0.341602,1.5492,14.851,-0.339,-0.00977829
26,14.8412,-0.341602,1.5492,14.851,-0.339,-0.00977829
27,14.8412,-0.341602,1.5492,14.851,-0.339,-0.00977829
28,14.8412,-0.341602,1.5492,14.851,-0.339,-0.00977829
29,14.8418,-0.342055,1.54907,14.851,-0.339,-0.00922304
30,14.8418,-0.342055,1.54907,14.851,-0.339,-0.00922304
31,14.8418,-0.342055,1.54907,14.851,-0.339,-0.00922304
32,14.8418,-0.342055,1.54907,14.851,-0.339,-0.00922304
33,14.8418,-0.342055,1.54907,14.851,-0.339,-0.00922304
34,14.8425,-0.340257,1.54894,14.851,-0.339,-0.00847824
35,14.8425,-0.340257,1.54894,14.851,-0.339,-0.00847824
36,14.8425,-0.340257,1.54894,14.851,-0.339,-0.00847824
37,14.8425,-0.340257,1.54894,14.851,-0.339,-0.00847824
38,14.8425,-0.340257,1.54894,14.851,-0.339,-0.00847824
39,14.8412,-0.338354,1.54885,14.851,-0.339,-0.00975805
40,14.8412,-0.338354,1.54885,14.851,-0.339,-0.00975805
41,14.8412,-0.338354,1.54885,14.851,-0.339,-0.00975805
42,14.8412,-0.338354,1.54885,14.851,-0.339,-0.00975805
43,14.8412,-0.338354,1.54885,14.851,-0.339,-0.00975805
44,14.8412,-0.334003,1.54815,14.851,-0.339,-0.00983347
45,14.8412,-0.334003,1.54815,14.851,-0.339,-0.00983347
46,14.8412,-0.334003,1.54815,14.851,-0.339,-0.00983347
47,14.8412,-0.334003,1.54815,14.851,-0.339,-0.00983347
48,14.8412,-0.334003,1.54815,14.851,-0.339,-0.00983347
49,14.8412,-0.334003,1.54815,14.851,-0.339,-0.00983347
50,14.8438,-0.327128,1.54836,14.851,-0.329,-0.00717308
51,14.8438,-0.327128,1.54836,14.851,-0.329,-0.00717308
52,14.8438,-0.327128,1.54836,14.851,-0.329,-0.00717308
53,14.8438,-0.327128,1.54836,14.851,-0.329,-0.00717308
54,14.8438,-0.327128,1.54836,14.851,-0.329,-0.00717308
55,14.8427,-0.317918,1.54856,14.851,-0.319,-0.00825967
56,14.8427,-0.317918,1.54856,14.851,-0.319,-0.00825967
57,14.8427,-0.317918,1.54856,14.851,-0.319,-0.00825967
58,14.8427,-0.317918,1.54856,14.851,-0.319,-0.00825967
59,14.8427,-0.317918,1.54856,14.851,-0.319,-0.00825967
60,14.8441,-0.306335,1.54927,14.851,-0.309,-0.00694028
61,14.8441,-0.306335,1.54927,14.851,-0.309,-0.00694028
62,14.8441,-0.306335,1.54927,14.851,-0.309,-0.00694028
63,14.8441,-0.306335,1.54927,14.851,-0.309,-0.00694028
64,14.842,-0.290532,1.55003,14.851,-0.289,-0.00900853
65,14.842,-0.290532,1.55003,14.851,-0.289,-0.00900853
66,14.842,-0.290532,1.55003,14.851,-0.289,-0.00900853
67,14.842,-0.290532,1.55003,14.851,-0.289,-0.00900853
68,14.842,-0.290532,1.55003,14.851,-0.289,-0.00900853
69,14.8436,-0.275378,1.55072,14.851,-0.279,-0.00741062
70,14.8436,-0.275378,1.55072,14.851,-0.279,-0.00741062
71,14.8436,-0.275378,1.55072,14.851,-0.279,-0.00741062
72,14.8436,-0.275378,1.55072,14.851,-0.279,-0.00741062
73,14.8436,-0.275378,1.55072,14.851,-0.279,-0.00741062
74,14.8436,-0.275378,1.55072,14.851,-0.279,-0.00741062
75,14.8448,-0.254859,1.55242,14.851,-0.259,-0.00624671
76,14.8448,-0.254859,1.55242,14.851,-0.259,-0.00624671
77,14.8448,-0.254859,1.55242,14.851,-0.259,-0.00624671
78,14.8448,-0.254859,1.55242,14.851,-0.259,-0.00624671
79,14.8448,-0.254859,1.55242,14.851,-0.259,-0.00624671
80,14.8448,-0.254859,1.55242,14.851,-0.259,-0.00624671
81,14.8459,-0.235662,1.55318,14.851,-0.239,-0.00507328
